Trip ID,User ID,Destination,Departure Date,Return Date,Travel Type,Transportation Mode,Hotel Rating,Total Cost ($),Customer_Satisfaction,Satisfaction_level,Departure Month,Trip_Duration
TRIP02028,USER5360,Barcelona,2024-05-06,2025-03-12,Beach,Train,3,2663.66,8.0,High,May,310
TRIP18895,USER2255,Paris,2024-09-26,2024-12-28,Beach,Flight,3,2506.86,3.0,Low,September,93
TRIP14653,USER5583,London,2025-03-01,2025-03-03,Beach,Flight,1,4552.88,2.0,Low,March,2
TRIP05731,USER1500,Barcelona,2025-02-10,2025-02-23,Adventure,Flight,3,621.76,5.0,Medium,February,13
TRIP12154,USER2548,Paris,2024-08-15,2024-09-03,Family,Cruise,4,1098.9,7.0,Medium,August,19
TRIP13775,USER5073,Paris,2025-02-20,2025-03-18,Business,Bus,1,1695.18,5.0,Medium,February,26
TRIP02165,USER6857,London,2024-10-19,2025-04-12,Family,Cruise,3,2968.27,2.0,Low,October,175
TRIP08873,USER4014,Barcelona,2024-03-31,2024-10-30,Business,Cruise,4,1845.43,3.0,Low,March,213
TRIP02727,USER2367,Barcelona,2024-10-11,2024-12-17,Cultural,Train,3,867.42,3.0,Low,October,67
TRIP15880,USER6767,London,2024-12-28,2025-02-11,Family,Bus,5,4417.02,6.0,Medium,December,45
TRIP10184,USER8860,Istanbul,2024-04-14,2025-01-05,Beach,Cruise,2,1064.54,9.0,High,April,266
TRIP14474,USER6125,Dubai,2024-12-13,2025-03-19,Adventure,Train,1,2478.24,4.0,Low,December,96
TRIP09792,USER1122,Rome,2024-06-16,2025-04-15,Adventure,Flight,2,2436.74,7.0,Medium,June,303
TRIP15687,USER8602,London,2024-08-14,2025-02-11,Adventure,Car,5,521.14,1.0,Low,August,181
TRIP11062,USER3255,Tokyo,2024-09-20,2025-03-05,Family,Car,1,945.66,8.0,High,September,166
TRIP15390,USER9114,Istanbul,2024-05-30,2024-09-04,Business,Train,1,4312.98,8.0,High,May,97
TRIP06906,USER5165,Barcelona,2024-03-21,2025-04-07,Adventure,Train,2,2969.05,5.0,Medium,March,382
TRIP10528,USER9786,Dubai,2024-12-01,2024-12-31,Family,Cruise,5,2874.87,10.0,High,December,30
TRIP00814,USER1658,New York,2024-11-12,2025-04-10,Leisure,Cruise,2,1406.54,9.0,High,November,149
TRIP05369,USER3741,Barcelona,2025-02-10,2025-03-23,Family,Bus,3,4683.43,10.0,High,February,41
TRIP13405,USER5703,Rome,2024-07-19,2024-07-26,Business,Bus,5,2327.45,1.0,Low,July,7
TRIP00313,USER9099,Rome,2024-09-27,2024-11-23,Business,Bus,3,1748.95,7.0,Medium,September,57
TRIP02089,USER5253,New York,2024-10-17,2024-11-09,Family,Train,2,4921.98,2.0,Low,October,23
TRIP09823,USER3450,Istanbul,2024-06-27,2025-04-01,Business,Train,5,1856.6,1.0,Low,June,278
TRIP17401,USER7302,Barcelona,2024-05-26,2024-12-22,Family,Cruise,2,1795.68,6.0,Medium,May,210
TRIP17168,USER7449,Dubai,2024-10-28,2025-02-03,Cultural,Car,5,4086.85,10.0,High,October,98
TRIP07810,USER5673,Barcelona,2025-01-14,2025-01-15,Cultural,Bus,3,1914.73,4.0,Low,January,1
TRIP00890,USER8528,Rome,2024-04-19,2024-09-10,Family,Cruise,4,1779.64,10.0,High,April,144
TRIP09762,USER6805,Rome,2025-01-01,2025-04-08,Beach,Train,3,3734.85,8.0,High,January,97
TRIP01804,USER6379,Dubai,2025-01-26,2025-02-22,Beach,Bus,4,1218.82,1.0,Low,January,27
TRIP13261,USER8338,London,2024-03-30,2024-06-08,Beach,Cruise,4,1207.24,6.0,Medium,March,70
TRIP18849,USER6997,Rome,2024-12-16,2025-01-26,Beach,Flight,3,4663.17,7.0,Medium,December,41
TRIP10298,USER3411,Dubai,2024-09-08,2024-09-18,Business,Cruise,2,4766.91,9.0,High,September,10
TRIP03483,USER3907,New York,2024-12-11,2024-12-24,Leisure,Cruise,4,4483.56,9.0,High,December,13
TRIP08960,USER5190,London,2024-12-01,2024-12-22,Business,Train,1,2622.29,6.0,Medium,December,21
TRIP03929,USER7685,Paris,2024-05-25,2024-06-30,Business,Bus,4,4990.38,10.0,High,May,36
TRIP18015,USER2282,Dubai,2025-01-26,2025-03-01,Beach,Bus,3,1593.44,10.0,High,January,34
TRIP19292,USER5726,Istanbul,2024-10-22,2025-03-26,Adventure,Bus,3,749.71,4.0,Low,October,155
TRIP11999,USER8297,Istanbul,2024-04-27,2024-07-18,Cultural,Car,3,4517.36,9.0,High,April,82
TRIP08329,USER8075,London,2024-05-19,2024-10-15,Business,Bus,4,519.73,1.0,Low,May,149
TRIP19039,USER5890,Istanbul,2024-07-05,2024-07-26,Adventure,Train,2,3234.99,1.0,Low,July,21
TRIP08090,USER9234,Dubai,2024-09-04,2025-01-05,Family,Bus,4,624.14,7.0,Medium,September,123
TRIP12099,USER1712,Tokyo,2024-04-07,2024-05-08,Family,Flight,5,4934.82,2.0,Low,April,31
TRIP10694,USER3817,Dubai,2024-05-06,2025-03-03,Adventure,Flight,4,2382.99,6.0,Medium,May,301
TRIP16172,USER7986,Bangkok,2025-01-19,2025-03-22,Family,Flight,5,4382.0,10.0,High,January,62
TRIP18846,USER6376,London,2024-06-03,2024-12-11,Beach,Train,4,3934.58,3.0,Low,June,191
TRIP15062,USER8120,Rome,2024-06-29,2025-01-17,Leisure,Bus,2,3861.74,9.0,High,June,202
TRIP08002,USER1171,Sydney,2024-04-20,2025-03-07,Family,Bus,5,1394.78,8.0,High,April,321
TRIP01481,USER4057,New York,2024-09-07,2024-12-29,Family,Car,5,1935.52,9.0,High,September,113
TRIP09700,USER4238,Paris,2025-03-05,2025-03-09,Adventure,Bus,5,2464.69,3.0,Low,March,4
TRIP00473,USER4359,Sydney,2024-05-07,2024-06-06,Leisure,Car,2,4646.06,1.0,Low,May,30
TRIP10653,USER9255,London,2024-04-21,2024-08-13,Leisure,Flight,3,2026.19,10.0,High,April,114
TRIP02745,USER2180,Istanbul,2024-09-09,2024-09-16,Adventure,Train,1,901.72,10.0,High,September,7
TRIP05471,USER8249,New York,2025-01-18,2025-03-20,Business,Bus,2,2564.56,8.0,High,January,61
TRIP12445,USER6055,New York,2024-10-02,2025-03-05,Adventure,Train,1,780.31,6.0,Medium,October,154
TRIP18479,USER5033,London,2024-05-04,2024-06-13,Beach,Cruise,4,2415.12,3.0,Low,May,40
TRIP14310,USER8587,New York,2025-03-07,2025-03-14,Family,Flight,1,4000.63,2.0,Low,March,7
TRIP06097,USER9105,Istanbul,2025-01-02,2025-04-13,Business,Bus,1,1773.74,4.0,Low,January,101
TRIP02767,USER9602,Dubai,2024-12-27,2025-02-13,Family,Car,3,2561.15,2.0,Low,December,48
TRIP04611,USER9490,New York,2025-03-15,2025-03-18,Leisure,Cruise,1,930.91,5.0,Medium,March,3
TRIP15104,USER9767,Rome,2025-03-08,2025-03-23,Family,Car,1,2986.64,1.0,Low,March,15
TRIP12142,USER7395,Tokyo,2024-03-26,2025-03-10,Beach,Car,1,3819.31,9.0,High,March,349
TRIP02179,USER2406,Sydney,2024-11-09,2024-12-29,Family,Cruise,5,818.56,1.0,Low,November,50
TRIP17806,USER2553,Paris,2025-02-15,2025-02-28,Leisure,Bus,1,4908.3,5.0,Medium,February,13
TRIP04718,USER9063,Bangkok,2025-01-05,2025-03-03,Cultural,Train,4,2146.55,4.0,Low,January,57
TRIP07526,USER2602,New York,2024-10-31,2024-11-02,Cultural,Train,5,4260.34,6.0,Medium,October,2
TRIP09336,USER7944,Barcelona,2024-05-16,2024-12-14,Business,Train,5,4066.43,4.0,Low,May,212
TRIP18708,USER5595,Tokyo,2024-12-18,2025-04-08,Adventure,Train,4,4704.1,4.0,Low,December,111
TRIP14851,USER8955,Rome,2025-02-19,2025-03-04,Leisure,Cruise,4,1982.61,3.0,Low,February,13
TRIP17281,USER1650,Barcelona,2024-09-14,2025-03-13,Cultural,Train,3,1808.66,8.0,High,September,180
TRIP19912,USER9328,Istanbul,2024-07-30,2024-09-27,Beach,Car,2,1089.89,6.0,Medium,July,59
TRIP10214,USER7838,New York,2024-04-18,2025-03-29,Beach,Car,4,2449.96,6.0,Medium,April,345
TRIP06441,USER1748,Dubai,2024-12-05,2025-01-20,Leisure,Train,3,783.3,1.0,Low,December,46
TRIP13703,USER1552,Dubai,2024-10-11,2024-12-29,Beach,Flight,1,1293.92,9.0,High,October,79
TRIP19554,USER3676,Paris,2024-09-10,2025-01-20,Family,Bus,1,2294.67,3.0,Low,September,132
TRIP03910,USER7294,Rome,2024-04-02,2024-12-15,Business,Car,4,2394.57,1.0,Low,April,257
TRIP01085,USER3610,London,2024-11-02,2025-01-02,Leisure,Bus,1,4361.82,9.0,High,November,61
TRIP09396,USER4446,Barcelona,2024-06-23,2025-02-04,Leisure,Flight,4,1792.47,5.0,Medium,June,226
TRIP03971,USER1334,Dubai,2024-09-13,2025-01-26,Leisure,Car,3,4958.22,9.0,High,September,135
TRIP11839,USER3649,New York,2024-11-19,2025-04-01,Leisure,Car,4,1515.22,1.0,Low,November,133
TRIP18508,USER7534,Tokyo,2024-07-05,2025-02-05,Cultural,Flight,2,1542.74,4.0,Low,July,215
TRIP16940,USER3163,London,2024-04-04,2024-10-27,Adventure,Cruise,2,1895.51,10.0,High,April,206
TRIP07207,USER5824,New York,2024-07-27,2024-11-26,Leisure,Cruise,1,1821.53,2.0,Low,July,122
TRIP11334,USER2957,London,2024-11-28,2024-12-03,Leisure,Car,5,973.5,2.0,Low,November,5
TRIP04245,USER6621,Tokyo,2025-03-04,2025-03-23,Family,Flight,1,2023.11,4.0,Low,March,19
TRIP06778,USER4182,Sydney,2024-12-20,2025-02-09,Family,Cruise,4,1248.54,6.0,Medium,December,51
TRIP09840,USER7861,New York,2024-06-07,2024-10-24,Family,Flight,4,2627.25,7.0,Medium,June,139
TRIP09736,USER8375,New York,2024-06-23,2024-11-10,Family,Cruise,1,2984.45,4.0,Low,June,140
TRIP02167,USER7221,New York,2024-08-30,2024-10-21,Leisure,Flight,2,2865.28,10.0,High,August,52
TRIP08592,USER3668,Rome,2024-09-23,2025-01-26,Family,Bus,4,4020.25,3.0,Low,September,125
TRIP12748,USER4574,London,2024-05-15,2025-03-17,Beach,Flight,3,2196.61,3.0,Low,May,306
TRIP10212,USER8916,Sydney,2024-05-18,2024-12-12,Cultural,Train,5,1620.3,10.0,High,May,208
TRIP09576,USER8290,Rome,2024-05-25,2024-09-18,Cultural,Train,2,4598.62,6.0,Medium,May,116
TRIP075,USER5876,New York,2025-02-28,2025-03-02,Business,Bus,1,3569.02,5.0,Medium,February,2
TRIP15656,USER9454,New York,2024-08-11,2025-02-19,Leisure,Bus,3,3749.46,5.0,Medium,August,192
TRIP19859,USER6968,Tokyo,2025-03-11,2025-03-18,Business,Car,5,1186.76,5.0,Medium,March,7
TRIP07406,USER6362,Tokyo,2024-05-18,2024-11-06,Family,Flight,3,2876.58,3.0,Low,May,172
TRIP12699,USER1323,Istanbul,2024-08-03,2025-03-29,Cultural,Train,1,1903.29,5.0,Medium,August,238
TRIP14186,USER7457,Istanbul,2024-04-07,2024-05-09,Business,Train,3,2526.18,4.0,Low,April,32
TRIP10420,USER9471,Paris,2024-08-16,2024-09-09,Family,Car,5,4334.98,2.0,Low,August,24
TRIP12362,USER3590,Tokyo,2024-05-13,2024-07-01,Adventure,Flight,2,2903.38,1.0,Low,May,49
TRIP14773,USER3363,New York,2024-08-14,2024-11-10,Family,Bus,1,768.41,6.0,Medium,August,88
TRIP17117,USER3285,Paris,2024-12-27,2025-02-02,Family,Train,3,2463.71,9.0,High,December,37
TRIP18158,USER5109,Dubai,2025-01-05,2025-02-04,Beach,Cruise,3,3580.63,10.0,High,January,30
TRIP18703,USER9462,Bangkok,2025-01-08,2025-03-23,Business,Train,2,3606.65,4.0,Low,January,74
TRIP02529,USER3132,Dubai,2024-08-20,2025-03-15,Family,Train,5,2030.55,10.0,High,August,207
TRIP07348,USER1907,Bangkok,2024-08-31,2024-11-04,Adventure,Car,3,1710.34,3.0,Low,August,65
TRIP09333,USER5837,Tokyo,2025-01-31,2025-02-17,Cultural,Cruise,3,1536.85,7.0,Medium,January,17
TRIP13931,USER6609,Rome,2025-02-28,2025-03-19,Family,Car,1,2896.01,6.0,Medium,February,19
TRIP16628,USER7822,Rome,2024-11-08,2024-12-18,Leisure,Train,2,1579.83,6.0,Medium,November,40
TRIP04104,USER6838,Istanbul,2024-08-05,2024-08-23,Leisure,Train,3,4092.76,8.0,High,August,18
TRIP09740,USER8030,Paris,2024-07-01,2024-12-15,Cultural,Flight,4,2690.61,9.0,High,July,167
TRIP13350,USER3062,Rome,2024-12-16,2025-03-07,Cultural,Car,2,3801.11,6.0,Medium,December,81
TRIP17876,USER8686,Bangkok,2024-07-01,2025-04-08,Adventure,Bus,5,4475.69,7.0,Medium,July,281
TRIP11546,USER3981,Paris,2024-11-16,2025-02-07,Business,Train,1,2287.39,2.0,Low,November,83
TRIP03172,USER5243,Sydney,2024-12-07,2025-02-01,Business,Car,4,4772.62,4.0,Low,December,56
TRIP19606,USER5974,Bangkok,2024-10-22,2025-03-08,Cultural,Car,1,1131.68,3.0,Low,October,137
TRIP13872,USER4020,Bangkok,2025-01-12,2025-04-02,Leisure,Bus,5,900.12,9.0,High,January,80
TRIP14439,USER2563,New York,2024-07-09,2025-03-07,Leisure,Car,1,1082.04,9.0,High,July,241
TRIP11714,USER4444,Bangkok,2024-10-20,2025-03-22,Family,Bus,5,980.9,7.0,Medium,October,153
TRIP12168,USER6676,New York,2024-09-27,2024-11-29,Leisure,Cruise,4,2181.54,7.0,Medium,September,63
TRIP05180,USER3531,Istanbul,2025-03-03,2025-03-29,Family,Flight,2,2442.51,10.0,High,March,26
TRIP08003,USER3907,Sydney,2024-04-01,2024-08-01,Leisure,Flight,3,2420.46,6.0,Medium,April,122
TRIP17735,USER8524,Dubai,2024-11-17,2025-02-17,Business,Bus,4,4838.2,9.0,High,November,92
TRIP17953,USER2535,Dubai,2024-10-29,2025-01-16,Cultural,Train,2,4800.08,4.0,Low,October,79
TRIP00543,USER2993,London,2025-02-17,2025-04-09,Business,Flight,3,572.75,1.0,Low,February,51
TRIP04273,USER6624,Dubai,2024-12-11,2025-03-16,Family,Train,4,1959.34,4.0,Low,December,95
TRIP05560,USER7793,Paris,2025-02-18,2025-02-25,Business,Car,1,977.09,10.0,High,February,7
TRIP17126,USER5685,Sydney,2024-05-26,2025-01-16,Leisure,Car,4,4201.76,10.0,High,May,235
TRIP11973,USER7386,Bangkok,2024-04-28,2024-09-18,Adventure,Bus,5,4646.77,7.0,Medium,April,143
TRIP14340,USER5034,Sydney,2024-04-07,2024-12-19,Cultural,Cruise,3,2100.45,5.0,Medium,April,256
TRIP14551,USER4385,New York,2024-12-18,2025-03-27,Adventure,Train,1,2052.47,10.0,High,December,99
TRIP11674,USER9989,Rome,2024-08-23,2024-11-16,Adventure,Bus,4,2428.36,1.0,Low,August,85
TRIP00757,USER8413,Barcelona,2024-05-27,2024-10-02,Business,Car,3,2481.41,2.0,Low,May,128
TRIP13242,USER6535,London,2024-10-25,2025-01-17,Beach,Bus,1,3681.62,7.0,Medium,October,84
TRIP16844,USER9230,Istanbul,2024-10-22,2024-11-27,Business,Cruise,3,4190.5,1.0,Low,October,36
TRIP02563,USER4415,Barcelona,2024-12-04,2025-03-17,Leisure,Cruise,2,2634.03,6.0,Medium,December,103
TRIP06129,USER4164,Bangkok,2024-07-06,2024-08-08,Leisure,Flight,1,2406.71,8.0,High,July,33
TRIP14696,USER1498,Bangkok,2024-09-30,2025-02-25,Cultural,Train,1,1821.03,7.0,Medium,September,148
TRIP12691,USER7901,New York,2024-12-15,2025-02-10,Cultural,Flight,5,1959.79,4.0,Low,December,57
TRIP05269,USER4409,Sydney,2024-09-17,2024-10-31,Adventure,Bus,5,4264.46,6.0,Medium,September,44
TRIP16763,USER2462,Istanbul,2024-06-20,2025-03-26,Cultural,Car,2,744.18,6.0,Medium,June,279
TRIP15913,USER6948,Dubai,2025-02-16,2025-02-26,Cultural,Train,2,2592.41,1.0,Low,February,10
TRIP00238,USER3945,Barcelona,2024-08-17,2025-04-12,Adventure,Flight,3,948.5,8.0,High,August,238
TRIP04309,USER9905,Dubai,2024-12-25,2025-03-24,Business,Cruise,1,3461.02,3.0,Low,December,89
TRIP05930,USER2646,Tokyo,2024-08-27,2025-03-03,Cultural,Cruise,3,1481.36,10.0,High,August,188
TRIP06722,USER7249,London,2024-10-06,2025-02-25,Family,Cruise,1,2006.46,1.0,Low,October,142
TRIP00101,USER8577,Rome,2024-11-02,2024-12-21,Leisure,Bus,4,2591.15,6.0,Medium,November,49
TRIP13676,USER9499,Istanbul,2025-03-06,2025-04-08,Adventure,Train,4,3727.53,7.0,Medium,March,33
TRIP17029,USER2522,Barcelona,2024-11-18,2024-11-28,Leisure,Car,3,3796.19,9.0,High,November,10
TRIP16510,USER8388,Tokyo,2024-12-22,2025-02-14,Business,Bus,2,1744.62,9.0,High,December,54
TRIP12183,USER4839,Paris,2024-10-25,2025-01-11,Beach,Bus,1,3277.71,9.0,High,October,78
TRIP05414,USER4729,Dubai,2024-06-20,2025-04-13,Leisure,Cruise,4,3127.56,4.0,Low,June,297
TRIP04812,USER7125,New York,2024-12-04,2024-12-10,Leisure,Train,2,4938.12,9.0,High,December,6
TRIP07576,USER8418,Tokyo,2025-03-03,2025-03-11,Leisure,Car,1,4851.99,7.0,Medium,March,8
TRIP17486,USER9903,Barcelona,2024-10-07,2024-10-30,Beach,Bus,4,915.2,10.0,High,October,23
TRIP08878,USER3743,Dubai,2024-08-23,2025-04-14,Adventure,Cruise,2,3485.21,1.0,Low,August,234
TRIP15493,USER4165,London,2024-11-26,2025-03-03,Cultural,Bus,4,839.87,5.0,Medium,November,97
TRIP01319,USER7923,Rome,2025-03-02,2025-03-25,Leisure,Cruise,5,4401.27,1.0,Low,March,23
TRIP01595,USER8589,Tokyo,2024-11-08,2024-11-11,Beach,Cruise,2,2086.02,1.0,Low,November,3
TRIP18142,USER8265,Barcelona,2024-08-25,2024-12-25,Cultural,Flight,1,3777.23,10.0,High,August,122
TRIP02451,USER1511,Paris,2024-10-20,2024-12-06,Leisure,Flight,5,4746.83,8.0,High,October,47
TRIP01053,USER7450,Barcelona,2024-05-04,2025-04-02,Business,Flight,1,4652.32,6.0,Medium,May,333
TRIP17653,USER5976,London,2024-10-17,2025-04-12,Business,Car,5,1769.53,7.0,Medium,October,177
TRIP09842,USER5168,Rome,2024-08-10,2025-03-11,Cultural,Train,2,2200.46,3.0,Low,August,213
TRIP05057,USER4160,Bangkok,2025-01-14,2025-02-03,Family,Flight,3,4676.75,9.0,High,January,20
TRIP18305,USER7918,Istanbul,2024-11-25,2025-03-31,Adventure,Flight,3,3164.19,6.0,Medium,November,126
TRIP01500,USER8102,Tokyo,2025-01-10,2025-03-24,Family,Cruise,5,2949.14,10.0,High,January,73
TRIP07707,USER2161,Dubai,2024-10-11,2024-11-21,Business,Train,2,2603.47,4.0,Low,October,41
TRIP11038,USER9690,Istanbul,2024-10-04,2025-02-22,Leisure,Car,2,3936.48,10.0,High,October,141
TRIP17822,USER5866,New York,2025-03-10,2025-04-07,Family,Cruise,2,2269.82,8.0,High,March,28
TRIP10405,USER9185,Istanbul,2024-11-21,2025-01-27,Cultural,Bus,1,2667.22,4.0,Low,November,67
TRIP05850,USER2222,Bangkok,2024-10-27,2025-02-27,Beach,Cruise,5,2198.39,4.0,Low,October,123
TRIP05544,USER5544,New York,2024-12-25,2024-12-25,Beach,Bus,2,2965.37,10.0,High,December,0
TRIP16829,USER4715,Tokyo,2024-09-03,2024-11-22,Cultural,Bus,1,3560.01,1.0,Low,September,80
TRIP00621,USER7757,London,2024-09-11,2025-01-09,Adventure,Bus,5,1872.7,9.0,High,September,120
TRIP03833,USER8449,Paris,2024-12-12,2025-03-17,Family,Car,1,1946.9,4.0,Low,December,95
TRIP11911,USER6837,Paris,2024-10-03,2024-12-29,Business,Cruise,2,732.07,7.0,Medium,October,87
TRIP12865,USER9109,Barcelona,2025-02-23,2025-03-10,Cultural,Flight,2,2604.36,3.0,Low,February,15
TRIP11702,USER5158,New York,2025-03-05,2025-04-08,Leisure,Flight,3,3990.33,10.0,High,March,34
TRIP01613,USER2509,Istanbul,2025-01-10,2025-04-01,Leisure,Car,4,3850.17,5.0,Medium,January,81
TRIP18157,USER5655,Tokyo,2024-06-03,2025-02-13,Leisure,Car,2,1706.0,1.0,Low,June,255
TRIP01863,USER9895,Bangkok,2024-05-23,2025-01-29,Cultural,Cruise,1,1085.37,10.0,High,May,251
TRIP09902,USER6451,London,2025-01-09,2025-03-31,Leisure,Flight,3,2795.7,3.0,Low,January,81
TRIP01766,USER2781,Istanbul,2024-04-22,2024-12-03,Adventure,Flight,2,2575.64,7.0,Medium,April,225
TRIP14119,USER6600,Bangkok,2025-03-16,2025-03-18,Leisure,Train,3,3329.35,8.0,High,March,2
TRIP02056,USER6178,Paris,2024-06-27,2024-12-02,Beach,Car,2,1175.8,8.0,High,June,158
TRIP02099,USER1323,Barcelona,2024-09-24,2024-11-23,Cultural,Car,4,3158.56,1.0,Low,September,60
TRIP08042,USER9082,Tokyo,2024-10-27,2024-11-21,Beach,Cruise,5,3918.38,5.0,Medium,October,25
TRIP14583,USER3289,Bangkok,2024-07-23,2025-03-14,Family,Bus,4,4822.76,8.0,High,July,234
TRIP00549,USER5989,Dubai,2024-10-25,2024-12-14,Cultural,Cruise,5,2778.46,2.0,Low,October,50
TRIP06258,USER5051,Rome,2024-12-25,2025-03-14,Beach,Cruise,2,3834.99,2.0,Low,December,79
TRIP17323,USER5446,Dubai,2024-04-08,2025-03-23,Adventure,Flight,4,1863.02,5.0,Medium,April,349
TRIP19192,USER7070,Istanbul,2024-12-09,2025-02-27,Beach,Train,5,2304.41,2.0,Low,December,80
TRIP01368,USER7131,Dubai,2024-12-07,2024-12-26,Adventure,Bus,5,3989.28,4.0,Low,December,19
TRIP05196,USER9304,Rome,2025-01-05,2025-03-28,Business,Car,1,3882.0,8.0,High,January,82
TRIP17321,USER5968,Tokyo,2024-06-08,2024-10-16,Adventure,Cruise,3,991.07,3.0,Low,June,130
TRIP08952,USER8009,Tokyo,2024-08-21,2024-12-24,Family,Bus,2,2158.81,8.0,High,August,125
TRIP10842,USER5497,Dubai,2024-09-01,2024-09-10,Cultural,Bus,1,3987.01,8.0,High,September,9
TRIP18298,USER4151,New York,2024-08-12,2024-10-08,Family,Cruise,5,2227.4,5.0,Medium,August,57
TRIP10799,USER5364,Tokyo,2024-09-23,2025-03-19,Leisure,Bus,5,1899.37,1.0,Low,September,177
TRIP06070,USER5842,Tokyo,2024-09-22,2025-03-03,Business,Cruise,2,3565.31,10.0,High,September,162
TRIP07235,USER1273,Istanbul,2024-11-13,2025-03-30,Family,Flight,4,3459.87,6.0,Medium,November,137
TRIP00176,USER7250,London,2024-10-29,2025-01-29,Leisure,Flight,3,1252.24,4.0,Low,October,92
TRIP19546,USER1013,New York,2024-04-11,2024-10-17,Cultural,Cruise,2,2139.8,6.0,Medium,April,189
TRIP02227,USER9656,Paris,2024-09-09,2024-09-18,Adventure,Car,5,3048.52,8.0,High,September,9
TRIP18610,USER3598,Bangkok,2024-05-21,2025-01-24,Leisure,Cruise,2,2926.23,5.0,Medium,May,248
TRIP18332,USER8544,Istanbul,2024-07-15,2024-09-10,Beach,Cruise,5,4165.17,1.0,Low,July,57
TRIP03821,USER1383,Istanbul,2025-03-10,2025-03-29,Beach,Flight,1,3096.61,2.0,Low,March,19
TRIP10518,USER4080,Barcelona,2024-12-17,2025-02-14,Family,Train,1,1878.32,8.0,High,December,59
TRIP16636,USER1256,Istanbul,2024-12-30,2025-04-03,Leisure,Bus,3,4459.24,1.0,Low,December,94
TRIP14024,USER1006,Rome,2024-05-02,2024-12-20,Beach,Flight,4,1944.04,4.0,Low,May,232
TRIP09407,USER9112,New York,2024-09-30,2025-03-06,Leisure,Train,4,788.23,10.0,High,September,157
TRIP13521,USER1402,Istanbul,2025-03-03,2025-04-07,Business,Flight,4,4163.13,10.0,High,March,35
TRIP19538,USER3732,New York,2025-01-21,2025-02-15,Business,Car,1,1899.15,2.0,Low,January,25
TRIP17728,USER1851,Paris,2024-10-12,2025-02-04,Business,Train,2,2999.54,10.0,High,October,115
TRIP02461,USER9427,Tokyo,2024-08-13,2025-02-16,Beach,Bus,3,1604.49,10.0,High,August,187
TRIP15301,USER6861,New York,2024-12-11,2025-03-13,Family,Train,5,2118.97,3.0,Low,December,92
TRIP01333,USER2005,Bangkok,2024-08-25,2024-12-14,Family,Flight,2,902.66,1.0,Low,August,111
TRIP01616,USER6922,Barcelona,2024-08-11,2024-09-02,Cultural,Car,1,1744.16,1.0,Low,August,22
TRIP10042,USER6334,Paris,2024-07-05,2024-12-22,Beach,Bus,5,1464.73,3.0,Low,July,170
TRIP08092,USER8276,Rome,2025-03-10,2025-03-23,Leisure,Flight,2,3158.41,2.0,Low,March,13
TRIP11051,USER6042,Bangkok,2024-09-23,2024-12-24,Leisure,Cruise,3,1737.59,7.0,Medium,September,92
TRIP04102,USER3893,Rome,2024-09-21,2024-11-18,Family,Train,4,1424.68,9.0,High,September,58
TRIP01305,USER4811,Barcelona,2024-10-13,2025-02-04,Business,Cruise,5,4879.62,4.0,Low,October,114
TRIP02015,USER9054,New York,2024-12-17,2025-01-16,Adventure,Cruise,3,1886.94,7.0,Medium,December,30
TRIP16887,USER5278,Bangkok,2025-02-06,2025-02-14,Business,Cruise,3,914.25,10.0,High,February,8
TRIP02079,USER7822,Rome,2024-10-23,2025-03-11,Leisure,Car,1,3558.55,2.0,Low,October,139
TRIP01520,USER7012,Rome,2025-02-11,2025-04-07,Cultural,Cruise,3,4628.25,6.0,Medium,February,55
TRIP14093,USER6818,Paris,2024-03-24,2025-04-13,Family,Train,1,1938.34,8.0,High,March,385
TRIP01572,USER1325,Barcelona,2024-04-14,2024-11-29,Leisure,Bus,3,1961.63,8.0,High,April,229
TRIP14456,USER3156,Paris,2024-10-06,2024-12-31,Cultural,Flight,1,2128.66,6.0,Medium,October,86
TRIP05630,USER5939,New York,2024-12-23,2025-02-14,Adventure,Cruise,3,3827.96,4.0,Low,December,53
TRIP12181,USER6144,Sydney,2024-07-15,2025-03-14,Beach,Bus,4,1831.71,1.0,Low,July,242
TRIP19372,USER2147,Tokyo,2024-08-31,2025-02-01,Leisure,Cruise,2,2617.94,7.0,Medium,August,154
TRIP10793,USER2913,Istanbul,2024-09-04,2024-10-20,Business,Car,4,4435.41,3.0,Low,September,46
TRIP17039,USER3566,New York,2024-05-11,2024-12-27,Business,Car,1,1678.87,9.0,High,May,230
TRIP19232,USER8753,Bangkok,2024-05-14,2024-09-14,Beach,Cruise,4,3186.96,5.0,Medium,May,123
TRIP17787,USER5994,New York,2025-03-05,2025-04-07,Leisure,Bus,5,3380.69,6.0,Medium,March,33
TRIP05664,USER7959,Sydney,2025-02-24,2025-04-05,Adventure,Car,5,3073.86,7.0,Medium,February,40
TRIP19637,USER8383,Dubai,2025-03-14,2025-03-28,Cultural,Car,5,3197.68,1.0,Low,March,14
TRIP05387,USER1061,Paris,2024-08-02,2024-12-16,Leisure,Bus,3,2186.36,7.0,Medium,August,136
TRIP09638,USER8457,New York,2025-01-19,2025-04-02,Leisure,Train,5,4625.14,6.0,Medium,January,73
TRIP19643,USER7357,Paris,2025-01-24,2025-04-14,Family,Car,1,1823.65,1.0,Low,January,80
TRIP04178,USER8475,Istanbul,2024-09-25,2025-01-09,Business,Train,4,4073.93,2.0,Low,September,106
TRIP08015,USER3851,Dubai,2024-08-17,2024-09-17,Business,Cruise,3,1141.2,4.0,Low,August,31
